windspeed,yr,temp,RushHour-Low,hum,cnt,relative_windspeed,relative_hum,atemp,workingday,isNoon,isDaylight,relative_temp,holiday,relative_atemp,RushHour-Med,RushHour-High,s_fall,s_spring,s_summer,s_winter,w_Acceptable,w_Bad,w_Chaos,w_Good,m_1,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,m_10,m_11,m_12,w_0,w_6,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,dteday,registered,casual
0.2537,1,0.88,0,0.3,452,0.23864608338316948,-0.9019937849332723,0.7727,0,0,1,1.5042846807034953,0,1.2707228812015,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.000302305868139,9.46030230586814,9.46030230586814,9.46030230586814,13.82442699491228,7.92,6.000302305868139,8.92,8.82412468904414,11.000604611736279,11.000604611736279,11.000604611736279,9.283822383176002,10.46030230586814,6.000302305868139,2012-06-30,350,102
0.2537,1,0.88,0,0.3,471,0.23713354211410928,-0.8937119221218156,0.7727,0,0,1,1.4875968388954117,0,1.258251871057346,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.000302305868139,9.46030230586814,9.46030230586814,9.46030230586814,13.82442699491228,7.92,6.000302305868139,8.92,8.82412468904414,11.000604611736279,11.000604611736279,11.000604611736279,9.283822383176002,10.46030230586814,6.000302305868139,2012-06-30,328,143
0.2537,1,0.88,0,0.3,428,0.23419264975176035,-0.8872104062556198,0.7727,0,1,1,1.4752946957458997,0,1.2509828661249502,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.000302305868139,9.46030230586814,9.46030230586814,9.46030230586814,13.82442699491228,7.92,6.000302305868139,8.92,8.82412468904414,11.000604611736279,11.000604611736279,11.000604611736279,9.283822383176002,10.46030230586814,6.000302305868139,2012-06-30,323,105
0.2537,1,0.88,0,0.3,409,0.23125357069466765,-0.8849072466217058,0.7727,0,0,1,1.4656911353559388,0,1.2437859790716195,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.000302305868139,9.46030230586814,9.46030230586814,9.46030230586814,13.82442699491228,7.92,6.000302305868139,8.92,8.82412468904414,11.000604611736279,11.000604611736279,11.000604611736279,9.283822383176002,10.46030230586814,6.000302305868139,2012-06-30,295,114
0.2537,1,0.88,0,0.3,404,0.23125357069466765,-0.8831588125278231,0.7727,0,0,1,1.45160032416065,0,1.2317421707453267,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.000302305868139,9.46030230586814,9.46030230586814,9.46030230586814,13.82442699491228,7.92,6.000302305868139,8.92,8.82412468904414,11.000604611736279,11.000604611736279,11.000604611736279,9.283822383176002,10.46030230586814,6.000302305868139,2012-06-30,287,117
0.1642,1,0.9,0,0.29,373,-0.5089482072219979,-0.940400587413886,0.7879,0,0,1,1.639270301110984,0,1.405059449971939,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.05030230586814,9.56030230586814,9.56030230586814,9.56030230586814,13.986967780796329,8.02,6.05030230586814,9.02,8.936665474928189,11.10060461173628,11.10060461173628,11.10060461173628,9.396363169060049,10.56030230586814,6.05030230586814,2012-06-30,264,109
0.1343,1,0.88,0,0.32,362,-0.7512422274292202,-0.770511394185629,0.7727,0,0,1,1.4348632722102346,0,1.2131671659415584,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.98030230586814,9.42030230586814,9.42030230586814,9.42030230586814,13.767410680558662,7.879999999999999,5.98030230586814,8.879999999999999,8.787108374690522,10.96060461173628,10.96060461173628,10.96060461173628,9.246806068822384,10.42030230586814,5.98030230586814,2012-06-30,231,131
0.0,1,0.88,0,0.35,339,-1.859910076230821,-0.6018210501130555,0.7879,0,0,1,1.4257624951435917,0,1.3832755699176977,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.95030230586814,9.360302305868139,9.360302305868139,9.360302305868139,13.681886209028237,7.819999999999999,5.95030230586814,8.82,8.731583903160097,10.90060461173628,10.90060461173628,10.90060461173628,9.191281597291956,10.36030230586814,5.95030230586814,2012-06-30,248,91
0.2537,1,0.84,0,0.44,374,0.2601013667347975,-0.08840743401059671,0.7576,0,0,1,1.0331817453052738,0,1.016563069138316,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,6.8,6.8,6.8,8.8,4.8,4.4,5.8,5.4,7.800000000000001,7.800000000000001,7.800000000000001,5.4,6.8,4.4,2012-06-30,240,134
0.1642,1,0.82,0,0.52,292,-0.4796521288783225,0.3675611506697816,0.7727,0,0,0,0.8374886116447486,0,1.1857290926876467,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.119999999999999,6.239999999999999,6.239999999999999,6.239999999999999,8.059999999999999,4.239999999999999,4.119999999999999,5.239999999999999,4.9399999999999995,7.239999999999998,7.239999999999998,7.239999999999998,4.9399999999999995,6.239999999999999,4.119999999999999,2012-06-30,204,88
0.1642,1,0.82,1,0.52,213,-0.477941752073346,0.36097719895941305,0.7727,0,0,0,0.8339776023817712,0,1.1745592272827574,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.66030230586814,3.4803023058681397,3.2228945812132377,3.7803023058681395,5.042894581213238,2.2399999999999998,2.3603023058681396,2.7803023058681395,2.9228945812132374,4.48030230586814,4.78030230586814,4.180302305868139,2.463196887081377,3.1803023058681394,3.1403023058681394,2012-06-30,165,48
0.1642,1,0.78,1,0.62,172,-0.4798317105669264,0.9342804025793127,0.7424,0,0,0,0.4474397853249341,0,0.811774873621922,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4803023058681397,3.26030230586814,2.862894581213238,3.4203023058681397,4.642894581213238,1.8800000000000001,2.3203023058681396,2.42030230586814,2.7028945812132377,4.26030230586814,4.420302305868139,4.10030230586814,2.2431968870813774,3.10030230586814,2.86030230586814,2012-06-30,134,38
0.0896,1,0.78,1,0.62,152,-1.0994905084144717,0.9240111084406146,0.7424,0,0,0,0.4449088446180858,0,0.8040820688858425,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4803023058681397,3.26030230586814,2.862894581213238,3.4203023058681397,4.642894581213238,1.8800000000000001,2.3203023058681396,2.42030230586814,2.7028945812132377,4.26030230586814,4.420302305868139,4.10030230586814,2.2431968870813774,3.10030230586814,2.86030230586814,2012-06-30,119,33
0.0,1,0.76,1,0.66,149,-1.8555166678687203,1.1463038106825931,0.7273,0,0,0,0.25069376473611904,0,0.6222898239644099,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4003023058681396,3.16030230586814,2.7028945812132377,3.26030230586814,4.462894581213238,1.7200000000000002,2.30030230586814,2.26030230586814,2.602894581213238,4.160302305868139,4.260302305868139,4.06030230586814,2.143196887081378,3.06030230586814,2.74030230586814,2012-07-01,122,27
0.1343,1,0.74,1,0.7,93,-0.7398063649587474,1.366897246912015,0.6970000000000001,0,0,0,0.05672520616236268,0,0.2673562824931568,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3203023058681396,3.06030230586814,2.5428945812132375,3.10030230586814,4.282894581213238,1.56,2.2803023058681395,2.10030230586814,2.502894581213238,4.06030230586814,4.10030230586814,4.02030230586814,2.0431968870813773,3.0203023058681397,2.62030230586814,2012-07-01,81,12
0.0896,1,0.72,1,0.74,90,-1.115667472499177,1.5834824165394459,0.6970000000000001,0,0,0,-0.13738364082724772,0,0.26329218710571833,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26030230586814,2.9603023058681397,2.4028945812132374,2.9603023058681397,4.122894581213237,1.42,2.26030230586814,1.9403023058681397,2.4028945812132374,3.9803023058681397,3.9803023058681397,3.9803023058681397,1.9803023058681397,2.9803023058681397,2.5003023058681397,2012-07-01,69,21
0.1343,1,0.72,1,0.84,33,-0.7530212499111125,2.132198660502502,0.7121,0,0,0,-0.1397596083502925,0,0.43334917264296635,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26030230586814,2.8603023058681396,2.3028945812132378,2.8603023058681396,4.0228945812132375,1.3199999999999998,2.26030230586814,1.7403023058681395,2.3028945812132378,3.9803023058681397,3.9803023058681397,3.9803023058681397,1.9803023058681397,2.9803023058681397,2.30030230586814,2012-07-01,27,6
0.19399999999999998,1,0.7,1,0.79,4,-0.25545983970855246,1.8232155144847335,0.6667,0,0,0,-0.3345507003948583,0,-0.09645808731686768,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2403023058681395,2.8503023058681394,2.2928945812132375,2.8503023058681394,3.9928945812132373,1.3099999999999998,2.2403023058681395,1.7603023058681395,2.2928945812132375,3.9403023058681397,3.9403023058681397,3.9403023058681397,1.9403023058681397,2.9403023058681397,2.3603023058681396,2012-07-01,4,0
0.1045,1,0.68,1,0.79,10,-1.027660200812313,1.8064210088784018,0.6364,0,0,0,-0.5286364307234519,0,-0.4496907412972932,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22030230586814,2.7903023058681398,2.232894581213238,2.7903023058681398,3.912894581213238,1.25,2.22030230586814,1.68030230586814,2.232894581213238,3.90030230586814,3.90030230586814,3.90030230586814,1.9003023058681399,2.90030230586814,2.3203023058681396,2012-07-01,7,3
0.0896,1,0.7,1,0.79,27,-1.1510571255633884,1.7939697389996476,0.6667,0,0,1,-0.3416130172864955,0,-0.10191301568417886,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2403023058681395,2.8503023058681394,2.2928945812132375,2.8503023058681394,3.9928945812132373,1.3099999999999998,2.2403023058681395,1.7603023058681395,2.2928945812132375,3.9403023058681397,3.9403023058681397,3.9403023058681397,1.9403023058681397,2.9403023058681397,2.3603023058681396,2012-07-01,19,8
0.0,1,0.74,1,0.7,50,-1.900797519435102,1.281001604752855,0.6970000000000001,0,0,1,0.03893045469072389,0,0.24483699391451033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3203023058681396,3.06030230586814,2.5428945812132375,3.10030230586814,4.282894581213238,1.56,2.2803023058681395,2.10030230586814,2.502894581213238,4.06030230586814,4.10030230586814,4.02030230586814,2.0431968870813773,3.0203023058681397,2.62030230586814,2012-07-01,37,13
0.1045,1,0.78,0,0.62,142,-1.0048231234701426,0.8387596228917484,0.7424,0,0,1,0.4190047397249288,0,0.7660532955404767,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9400000000000004,5.88,5.88,5.88,7.660000000000001,3.88,3.9400000000000004,4.88,4.720000000000001,6.880000000000001,6.880000000000001,6.880000000000001,4.720000000000001,5.880000000000001,3.9400000000000004,2012-07-01,106,36
0.0,1,0.82,0,0.56,219,-1.900797519435102,0.5059221818004485,0.7879,0,0,1,0.8000123251798937,0,1.286078603993528,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,6.159999999999999,6.159999999999999,6.159999999999999,7.979999999999999,4.159999999999999,4.08,5.159999999999999,4.8999999999999995,7.16,7.16,7.16,4.8999999999999995,6.159999999999999,4.08,2012-07-01,168,51
0.2985,1,0.86,0,0.44,366,0.6214810233304117,-0.1570622336210493,0.7879,0,0,1,1.1777916357929843,0,1.2715326472140427,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82030230586814,9.10030230586814,9.10030230586814,9.10030230586814,13.291280165729713,7.560000000000001,5.82030230586814,8.560000000000002,8.470977859861573,10.64060461173628,10.64060461173628,10.64060461173628,8.930675553993435,10.10030230586814,5.82030230586814,2012-07-01,268,98
0.2239,1,0.88,0,0.39,377,-0.024127929854111437,-0.4339599621670914,0.8029999999999999,0,0,1,1.3591198902341934,0,1.431573164612229,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.910302305868139,9.280302305868139,9.280302305868139,9.280302305868139,13.567853580320996,7.739999999999999,5.910302305868139,8.739999999999998,8.657551274452857,10.820604611736279,10.820604611736279,10.820604611736279,9.117248968584718,10.28030230586814,5.910302305868139,2012-07-01,256,121
0.2239,1,0.9,0,0.37,433,-0.028733038035977022,-0.5437711160772771,0.8182,0,0,1,1.5357528276402528,0,1.5881457056035564,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.97030230586814,9.40030230586814,9.40030230586814,9.40030230586814,13.758902523381854,7.86,5.97030230586814,8.86,8.788600217513714,10.94060461173628,10.94060461173628,10.94060461173628,9.248297911645574,10.40030230586814,5.97030230586814,2012-07-01,319,114
0.2537,1,0.92,0,0.33,420,0.22604748201948163,-0.7661397284447983,0.8333,0,1,1,1.710486082527117,0,1.7394161020965908,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.05030230586814,9.56030230586814,9.56030230586814,9.56030230586814,14.006967780796328,8.02,6.05030230586814,9.02,8.956665474928188,11.10060461173628,11.10060461173628,11.10060461173628,9.416363169060048,10.56030230586814,6.05030230586814,2012-07-01,309,111
0.2537,1,0.92,0,0.33,444,0.22769275711817555,-0.7661397284447983,0.8333,0,0,1,1.6906589083152725,0,1.7150261496815444,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.05030230586814,9.56030230586814,9.56030230586814,9.56030230586814,14.006967780796328,8.02,6.05030230586814,9.02,8.956665474928188,11.10060461173628,11.10060461173628,11.10060461173628,9.416363169060048,10.56030230586814,6.05030230586814,2012-07-01,346,98
0.2836,1,0.9,0,0.37,345,0.4862176385543321,-0.5469997123362235,0.8182,0,0,1,1.4893015833461178,0,1.5262951805317875,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.97030230586814,9.40030230586814,9.40030230586814,9.40030230586814,13.758902523381854,7.86,5.97030230586814,8.86,8.788600217513714,10.94060461173628,10.94060461173628,10.94060461173628,9.248297911645574,10.40030230586814,5.97030230586814,2012-07-01,244,101
0.2985,1,0.92,0,0.33,313,0.6103296236435919,-0.7725608101589085,0.8333,0,0,1,1.6692158926129534,0,1.6801534325742626,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.05030230586814,9.56030230586814,9.56030230586814,9.56030230586814,14.006967780796328,8.02,6.05030230586814,9.02,8.956665474928188,11.10060461173628,11.10060461173628,11.10060461173628,9.416363169060048,10.56030230586814,6.05030230586814,2012-07-01,228,85
0.2985,1,0.92,0,0.26,413,0.6074659566012222,-1.1618059269335166,0.8029999999999999,0,0,1,1.6552377376623513,0,1.3273489986308888,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.12030230586814,9.70030230586814,9.70030230586814,9.70030230586814,14.206524881033992,8.16,6.12030230586814,9.16,9.086222575165852,11.24060461173628,11.24060461173628,11.24060461173628,9.545920269297714,10.70030230586814,6.12030230586814,2012-07-01,323,90
0.3582,1,0.88,0,0.32,370,1.1144664558632076,-0.8259684770742409,0.7727,0,0,1,1.2728239113530202,0,0.9848035210679574,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.98030230586814,9.42030230586814,9.42030230586814,9.42030230586814,13.767410680558662,7.879999999999999,5.98030230586814,8.879999999999999,8.787108374690522,10.96060461173628,10.96060461173628,10.96060461173628,9.246806068822384,10.42030230586814,5.98030230586814,2012-07-01,275,95
0.1343,1,0.84,0,0.39,382,-0.8001743947249568,-0.4382537056402077,0.7424,0,0,1,0.8978994134073159,0,0.6487859343392691,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.449999999999999,6.8999999999999995,6.8999999999999995,6.8999999999999995,8.899999999999999,4.8999999999999995,4.449999999999999,5.8999999999999995,5.449999999999999,7.899999999999999,7.899999999999999,7.899999999999999,5.449999999999999,6.8999999999999995,4.449999999999999,2012-07-01,279,103
0.1343,1,0.84,0,0.39,332,-0.7912126569340829,-0.43865009551385337,0.7424,0,0,0,0.8943099557675468,0,0.64619884056291,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.29,6.58,6.58,6.58,8.42,4.58,4.29,5.58,5.13,7.58,7.58,7.58,5.13,6.58,4.29,2012-07-01,244,88
0.1343,1,0.84,1,0.39,258,-0.7838335644146494,-0.4361018558652057,0.7424,0,0,0,0.8892263960486817,0,0.6424940303469477,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.83030230586814,3.6703023058681397,3.5628945812132375,4.120302305868139,5.402894581213237,2.5799999999999996,2.3803023058681396,3.1203023058681394,3.1128945812132374,4.670302305868139,5.12030230586814,4.22030230586814,2.653196887081377,3.2203023058681395,3.4403023058681397,2012-07-01,181,77
0.1343,1,0.82,1,0.43,151,-0.7778859177816506,-0.2100084382555672,0.7424,0,0,0,0.7001938932827608,0,0.6388043627596481,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7503023058681397,3.5703023058681396,3.4028945812132374,3.9603023058681397,5.222894581213238,2.42,2.3603023058681396,2.9603023058681397,3.0128945812132377,4.57030230586814,4.96030230586814,4.180302305868139,2.5531968870813775,3.1803023058681394,3.32030230586814,2012-07-01,110,41
0.1642,1,0.78,1,0.52,110,-0.5267611709446008,0.2909990801564371,0.7121,0,0,0,0.33004624691453216,0,0.30467765549965486,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.58030230586814,3.36030230586814,3.062894581213238,3.62030230586814,4.842894581213238,2.08,2.3203023058681396,2.62030230586814,2.8028945812132378,4.36030230586814,4.62030230586814,4.10030230586814,2.3431968870813775,3.10030230586814,2.58030230586814,2012-07-01,88,22
0.1343,1,0.78,1,0.66,150,-0.2619474404827774,0.8952347626003839,0.7576,0,0,0,-0.21397658078396392,0,0.425532704210456,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4403023058681397,3.22030230586814,2.7828945812132377,3.3403023058681396,4.5628945812132375,1.8,2.3203023058681396,2.34030230586814,2.6628945812132376,4.22030230586814,4.340302305868139,4.10030230586814,2.2031968870813774,3.10030230586814,2.78030230586814,2012-07-07,115,35
0.1642,1,0.76,1,0.7,71,0.03436234387578142,1.1418610888435183,0.7273,0,0,0,-0.46183652545928633,0,-0.01114790511975822,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3603023058681396,3.12030230586814,2.6228945812132376,3.18030230586814,4.382894581213238,1.6400000000000001,2.30030230586814,2.18030230586814,2.562894581213238,4.120302305868139,4.18030230586814,4.06030230586814,2.1031968870813778,3.06030230586814,2.66030230586814,2012-07-07,55,16
0.1642,1,0.76,1,0.72,58,0.0379065718914154,1.276281513523533,0.7424,0,0,0,-0.47500597113892096,0,0.1916120779928656,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34030230586814,3.10030230586814,2.5828945812132376,3.14030230586814,4.342894581213238,1.6,2.30030230586814,2.14030230586814,2.5428945812132375,4.10030230586814,4.14030230586814,4.06030230586814,2.0831968870813773,3.06030230586814,2.62030230586814,2012-07-07,47,11
0.1343,1,0.74,1,0.74,31,-0.2686086292483653,1.412049939540077,0.7121,0,0,0,-0.7292150504667244,0,-0.25934872811463144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2803023058681395,3.0203023058681397,2.462894581213238,3.0203023058681397,4.202894581213238,1.48,2.2803023058681395,2.0203023058681397,2.462894581213238,4.02030230586814,4.02030230586814,4.02030230586814,2.0203023058681397,3.0203023058681397,2.5403023058681398,2012-07-07,19,12
0.1642,1,0.74,1,0.74,16,0.020696740531498906,1.4311690344093029,0.7121,0,0,0,-0.7435635296045747,0,-0.2752277123537802,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2803023058681395,3.0203023058681397,2.462894581213238,3.0203023058681397,4.202894581213238,1.48,2.2803023058681395,2.0203023058681397,2.462894581213238,4.02030230586814,4.02030230586814,4.02030230586814,2.0203023058681397,3.0203023058681397,2.5403023058681398,2012-07-07,13,3
0.19399999999999998,1,0.74,1,0.74,14,0.31174301244803565,1.4590938230050325,0.7121,0,0,0,-0.7621365437122053,0,-0.2964701721287153,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2803023058681395,3.0203023058681397,2.462894581213238,3.0203023058681397,4.202894581213238,1.48,2.2803023058681395,2.0203023058681397,2.462894581213238,4.02030230586814,4.02030230586814,4.02030230586814,2.0203023058681397,3.0203023058681397,2.5403023058681398,2012-07-07,12,2
0.1045,1,0.74,1,0.74,31,-0.5931165086934265,1.4796292974635994,0.7121,0,0,1,-0.7774224986572961,0,-0.3138559969476713,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2803023058681395,3.0203023058681397,2.462894581213238,3.0203023058681397,4.202894581213238,1.48,2.2803023058681395,2.0203023058681397,2.462894581213238,4.02030230586814,4.02030230586814,4.02030230586814,2.0203023058681397,3.0203023058681397,2.5403023058681398,2012-07-07,27,4
0.1045,1,0.78,1,0.66,71,-0.5889152548011661,1.0135876892898212,0.7576,0,0,1,-0.2903262028665238,0,0.3768464231459408,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4403023058681397,3.22030230586814,2.7828945812132377,3.3403023058681396,4.5628945812132375,1.8,2.3203023058681396,2.34030230586814,2.6628945812132376,4.22030230586814,4.340302305868139,4.10030230586814,2.2031968870813774,3.10030230586814,2.78030230586814,2012-07-07,63,8
0.19399999999999998,1,0.82,0,0.63,152,0.3163764203976709,0.8515807721399546,0.8333,0,0,1,0.20458139891001706,0,1.5673955750458546,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01,6.02,6.02,6.02,7.84,4.02,4.01,5.02,4.83,7.02,7.02,7.02,4.83,6.02,4.01,2012-07-07,120,32
